rosbagTimestamp,controller_name,log,-,name,stamp,secs,nsecs,values
1543504676287678524,'',,"""Drone1_pos""",,1543504676,287489687,"[1.0246697664260864, 0.008293443359434605, 0.03595271334052086]"
1543504676297555780,'',,"""Drone1_pos""",,1543504676,297222229,"[1.024691104888916, 0.008373573422431946, 0.03592735901474953]"
1543504676307528819,'',,"""Drone1_pos""",,1543504676,307356541,"[1.024709701538086, 0.00836987141519785, 0.035936389118433]"
1543504676317581792,'',,"""Drone1_pos""",,1543504676,317297820,"[1.024688720703125, 0.008191159926354885, 0.036106351763010025]"
1543504676327802915,'',,"""Drone1_pos""",,1543504676,327371632,"[1.0246738195419312, 0.008214058354496956, 0.03608822822570801]"
1543504676337513696,'',,"""Drone1_pos""",,1543504676,337252207,"[1.0246760845184326, 0.008289158344268799, 0.03601542115211487]"
1543504676347538621,'',,"""Drone1_pos""",,1543504676,347327957,"[1.0246986150741577, 0.008340696804225445, 0.03599870204925537]"
1543504676357608454,'',,"""Drone1_pos""",,1543504676,357229015,"[1.0246955156326294, 0.008193829096853733, 0.03614021837711334]"
1543504676367609545,'',,"""Drone1_pos""",,1543504676,367417908,"[1.024686336517334, 0.008100256323814392, 0.03622967749834061]"
1543504676377744410,'',,"""Drone1_pos""",,1543504676,377362415,"[1.0246806144714355, 0.008290858007967472, 0.03602142632007599]"
1543504676387548378,'',,"""Drone1_pos""",,1543504676,387385634,"[1.0246864557266235, 0.008325925096869469, 0.035986293107271194]"
1543504676397883675,'',,"""Drone1_pos""",,1543504676,397604858,"[1.0246981382369995, 0.008369739167392254, 0.03598533943295479]"
1543504676407769149,'',,"""Drone1_pos""",,1543504676,407388816,"[1.024694800376892, 0.008396758697926998, 0.03596930205821991]"
1543504676417705648,'',,"""Drone1_pos""",,1543504676,417295711,"[1.0247045755386353, 0.008370248600840569, 0.035942286252975464]"
1543504676427482971,'',,"""Drone1_pos""",,1543504676,427251526,"[1.0246821641921997, 0.008290799334645271, 0.03591648116707802]"
1543504676437633412,'',,"""Drone1_pos""",,1543504676,437441191,"[1.024681568145752, 0.008290579542517662, 0.03594720736145973]"
1543504676447787375,'',,"""Drone1_pos""",,1543504676,447589410,"[1.0246975421905518, 0.008365052752196789, 0.03594362363219261]"
1543504676458663904,'',,"""Drone1_pos""",,1543504676,457144957,"[1.0247068405151367, 0.008386364206671715, 0.0359870046377182]"
1543504676467757261,'',,"""Drone1_pos""",,1543504676,467620830,"[1.0246959924697876, 0.008349940180778503, 0.03596824035048485]"
1543504676477732610,'',,"""Drone1_pos""",,1543504676,477528144,"[1.024685025215149, 0.008303883485496044, 0.035929203033447266]"
1543504676487468887,'',,"""Drone1_pos""",,1543504676,487304015,"[1.0246753692626953, 0.008297850377857685, 0.03596978262066841]"
1543504676497369556,'',,"""Drone1_pos""",,1543504676,497204028,"[1.0246994495391846, 0.008355807512998581, 0.035987842828035355]"
1543504676507450995,'',,"""Drone1_pos""",,1543504676,507303193,"[1.0247056484222412, 0.008382969535887241, 0.03598315268754959]"
1543504676517481931,'',,"""Drone1_pos""",,1543504676,517155881,"[1.024678349494934, 0.008381381630897522, 0.035956211388111115]"
1543504676527686859,'',,"""Drone1_pos""",,1543504676,527517202,"[1.0246937274932861, 0.008322267793118954, 0.03594570979475975]"
1543504676537460083,'',,"""Drone1_pos""",,1543504676,537238288,"[1.0246869325637817, 0.008308044634759426, 0.03596021234989166]"
1543504676547550452,'',,"""Drone1_pos""",,1543504676,547307692,"[1.0246840715408325, 0.008159288205206394, 0.03615402802824974]"
1543504676557445613,'',,"""Drone1_pos""",,1543504676,557305174,"[1.0246981382369995, 0.008346223272383213, 0.03602495789527893]"
1543504676567772726,'',,"""Drone1_pos""",,1543504676,567367079,"[1.0246977806091309, 0.008369944989681244, 0.03596282750368118]"
1543504676577748577,'',,"""Drone1_pos""",,1543504676,577484857,"[1.0246917009353638, 0.00834302045404911, 0.03594290837645531]"
1543504676587573612,'',,"""Drone1_pos""",,1543504676,587411091,"[1.0246784687042236, 0.008298061788082123, 0.03593473508954048]"
1543504676597592383,'',,"""Drone1_pos""",,1543504676,597430377,"[1.0246844291687012, 0.008347002789378166, 0.03596264868974686]"
1543504676607510330,'',,"""Drone1_pos""",,1543504676,607356824,"[1.0246912240982056, 0.008370538242161274, 0.03597419336438179]"
1543504676617416842,'',,"""Drone1_pos""",,1543504676,617119108,"[1.0246862173080444, 0.008332625962793827, 0.035967595875263214]"
1543504676627840903,'',,"""Drone1_pos""",,1543504676,627421635,"[1.0246906280517578, 0.008342320099473, 0.03596014529466629]"
1543504676637584819,'',,"""Drone1_pos""",,1543504676,637153631,"[1.0246915817260742, 0.008308609016239643, 0.03592422232031822]"
1543504676647668528,'',,"""Drone1_pos""",,1543504676,647485433,"[1.024694561958313, 0.008322914130985737, 0.03598160669207573]"
1543504676657348156,'',,"""Drone1_pos""",,1543504676,657188993,"[1.0246964693069458, 0.00835135206580162, 0.036010440438985825]"
1543504676667574873,'',,"""Drone1_pos""",,1543504676,667366986,"[1.024680733680725, 0.008272193372249603, 0.03603821247816086]"
1543504676677725129,'',,"""Drone1_pos""",,1543504676,677388391,"[1.024693250656128, 0.008338823914527893, 0.035946715623140335]"
1543504676687535378,'',,"""Drone1_pos""",,1543504676,687301764,"[1.0246810913085938, 0.00834815576672554, 0.035959769040346146]"
1543504676697777236,'',,"""Drone1_pos""",,1543504676,697282785,"[1.0246962308883667, 0.008348139002919197, 0.03597408905625343]"
1543504676707658026,'',,"""Drone1_pos""",,1543504676,707512130,"[1.024685263633728, 0.00835335161536932, 0.03599429503083229]"
1543504676717669120,'',,"""Drone1_pos""",,1543504676,717485110,"[1.0246754884719849, 0.008258664980530739, 0.03602505475282669]"
1543504676727803574,'',,"""Drone1_pos""",,1543504676,727620058,"[1.0246855020523071, 0.00830301083624363, 0.03594628721475601]"
1543504676737712184,'',,"""Drone1_pos""",,1543504676,737481094,"[1.0246851444244385, 0.008332802914083004, 0.03592372685670853]"
1543504676747630618,'',,"""Drone1_pos""",,1543504676,747454388,"[1.024664044380188, 0.00813212338835001, 0.036145564168691635]"
1543504676757706779,'',,"""Drone1_pos""",,1543504676,757221772,"[1.0246829986572266, 0.008292734622955322, 0.03602417930960655]"
1543504676767990767,'',,"""Drone1_pos""",,1543504676,767802815,"[1.0246812105178833, 0.008267074823379517, 0.03603944554924965]"
1543504676778395850,'',,"""Drone1_pos""",,1543504676,778190622,"[1.0246856212615967, 0.008338693529367447, 0.03592603653669357]"
1543504676788290999,'',,"""Drone1_pos""",,1543504676,788005627,"[1.0246927738189697, 0.008329377509653568, 0.035931263118982315]"
1543504676797643970,'',,"""Drone1_pos""",,1543504676,797445268,"[1.02467942237854, 0.008121777325868607, 0.03612234815955162]"
1543504676807911444,'',,"""Drone1_pos""",,1543504676,807746156,"[1.0246914625167847, 0.00830523855984211, 0.0360182449221611]"
1543504676817386802,'',,"""Drone1_pos""",,1543504676,817259748,"[1.0246886014938354, 0.008331133984029293, 0.035987116396427155]"
1543504676827565197,'',,"""Drone1_pos""",,1543504676,827181523,"[1.024696707725525, 0.008341166190803051, 0.03597822040319443]"
1543504676837509065,'',,"""Drone1_pos""",,1543504676,837373753,"[1.024686336517334, 0.008332638069987297, 0.03592576086521149]"
1543504676848268079,'',,"""Drone1_pos""",,1543504676,847907199,"[1.0246790647506714, 0.008163437247276306, 0.03611623868346214]"
1543504676857597932,'',,"""Drone1_pos""",,1543504676,857399099,"[1.0246751308441162, 0.00814979337155819, 0.036195699125528336]"
1543504676867779458,'',,"""Drone1_pos""",,1543504676,867609217,"[1.0246939659118652, 0.00833885744214058, 0.036010514944791794]"
1543504676877480970,'',,"""Drone1_pos""",,1543504676,877220991,"[1.0246894359588623, 0.008335360325872898, 0.035991255193948746]"
1543504676887484785,'',,"""Drone1_pos""",,1543504676,887108098,"[1.0246878862380981, 0.008324633352458477, 0.035961274057626724]"
1543504676897439876,'',,"""Drone1_pos""",,1543504676,897211047,"[1.0246951580047607, 0.008321914821863174, 0.03592794016003609]"
1543504676907651531,'',,"""Drone1_pos""",,1543504676,907525316,"[1.0246962308883667, 0.00837767869234085, 0.0359504409134388]"
1543504676917545900,'',,"""Drone1_pos""",,1543504676,917202843,"[1.0246833562850952, 0.008349272422492504, 0.03597266972064972]"
1543504676927520344,'',,"""Drone1_pos""",,1543504676,927356595,"[1.0246912240982056, 0.008335951715707779, 0.0359550341963768]"
1543504676937931952,'',,"""Drone1_pos""",,1543504676,937679992,"[1.0247011184692383, 0.008367530070245266, 0.03592947870492935]"
1543504676947567641,'',,"""Drone1_pos""",,1543504676,947366609,"[1.0246996879577637, 0.008361142128705978, 0.0359310507774353]"
1543504676957419118,'',,"""Drone1_pos""",,1543504676,957274978,"[1.0246902704238892, 0.008359461091458797, 0.03595636412501335]"
1543504676967567598,'',,"""Drone1_pos""",,1543504676,967388087,"[1.0246812105178833, 0.008332877419888973, 0.035969559103250504]"
1543504676977519172,'',,"""Drone1_pos""",,1543504676,977336982,"[1.0246974229812622, 0.008347366005182266, 0.03597153350710869]"
1543504676987581225,'',,"""Drone1_pos""",,1543504676,987412694,"[1.0246832370758057, 0.00825512781739235, 0.036037903279066086]"
1543504676997413327,'',,"""Drone1_pos""",,1543504676,997258249,"[1.0247046947479248, 0.008357321843504906, 0.03595385700464249]"
1543504677008092267,'',,"""Drone1_pos""",,1543504677,7820854,"[1.024690866470337, 0.008382675237953663, 0.03594154864549637]"
1543504677017562002,'',,"""Drone1_pos""",,1543504677,17395503,"[1.0246914625167847, 0.008342336863279343, 0.03598250076174736]"
1543504677027565549,'',,"""Drone1_pos""",,1543504677,27411617,"[1.0246672630310059, 0.008104396983981133, 0.03616059198975563]"
1543504677037639128,'',,"""Drone1_pos""",,1543504677,37131314,"[1.024696707725525, 0.008332422003149986, 0.035979583859443665]"
1543504677047490333,'',,"""Drone1_pos""",,1543504677,47292463,"[1.0246920585632324, 0.0083823436871171, 0.03594275936484337]"
1543504677057564769,'',,"""Drone1_pos""",,1543504677,57358421,"[1.0246866941452026, 0.008386203087866306, 0.035939719527959824]"
1543504677067555765,'',,"""Drone1_pos""",,1543504677,67391081,"[1.0246984958648682, 0.008334433659911156, 0.03595893830060959]"
1543504677077533688,'',,"""Drone1_pos""",,1543504677,77369602,"[1.0246959924697876, 0.008299305103719234, 0.03597337380051613]"
1543504677087892791,'',,"""Drone1_pos""",,1543504677,87707310,"[1.024675726890564, 0.008161931298673153, 0.0361422523856163]"
1543504677097502338,'',,"""Drone1_pos""",,1543504677,97294198,"[1.0246951580047607, 0.008368453942239285, 0.035950008779764175]"
1543504677108159093,'',,"""Drone1_pos""",,1543504677,107960933,"[1.024693489074707, 0.008331912569701672, 0.03593267872929573]"
1543504677117518292,'',,"""Drone1_pos""",,1543504677,117369330,"[1.0246963500976562, 0.008277942426502705, 0.03593879193067551]"
1543504677127552416,'',,"""Drone1_pos""",,1543504677,127092561,"[1.0246793031692505, 0.008290284313261509, 0.03597806394100189]"
1543504677137650396,'',,"""Drone1_pos""",,1543504677,137443086,"[1.0246977806091309, 0.00834515132009983, 0.03597460687160492]"
1543504677147750943,'',,"""Drone1_pos""",,1543504677,147355124,"[1.0246974229812622, 0.008403006009757519, 0.035932909697294235]"
1543504677157574179,'',,"""Drone1_pos""",,1543504677,157209934,"[1.0247048139572144, 0.00838986411690712, 0.0359339714050293]"
1543504677167650316,'',,"""Drone1_pos""",,1543504677,167448900,"[1.0246717929840088, 0.008136460557579994, 0.03611809387803078]"
1543504677177639815,'',,"""Drone1_pos""",,1543504677,177419672,"[1.0246808528900146, 0.008289185352623463, 0.036013342440128326]"
1543504677187606668,'',,"""Drone1_pos""",,1543504677,187421730,"[1.0246915817260742, 0.008326692506670952, 0.03598295524716377]"
1543504677197605776,'',,"""Drone1_pos""",,1543504677,197429591,"[1.024701714515686, 0.008363297209143639, 0.035947319120168686]"
1543504677207717564,'',,"""Drone1_pos""",,1543504677,207482616,"[1.0246983766555786, 0.008375462144613266, 0.03594033047556877]"
1543504677234644735,'',,"""Drone1_pos""",,1543504677,229143056,"[1.0246834754943848, 0.00816374085843563, 0.036039676517248154]"
1543504677239568423,'',,"""Drone1_pos""",,1543504677,238818966,"[1.0246959924697876, 0.00832347758114338, 0.035985201597213745]"
1543504677247763628,'',,"""Drone1_pos""",,1543504677,247474581,"[1.0246919393539429, 0.00836104154586792, 0.035951167345047]"
1543504677257841476,'',,"""Drone1_pos""",,1543504677,257709592,"[1.0246880054473877, 0.008374237455427647, 0.035911209881305695]"
1543504677268653072,'',,"""Drone1_pos""",,1543504677,268495644,"[1.0246922969818115, 0.008316700346767902, 0.03593028709292412]"
1543504677277826104,'',,"""Drone1_pos""",,1543504677,277182128,"[1.0247009992599487, 0.008295965380966663, 0.03597328066825867]"
1543504677288329645,'',,"""Drone1_pos""",,1543504677,288189082,"[1.024688720703125, 0.00833532027900219, 0.035983577370643616]"
1543504677297664874,'',,"""Drone1_pos""",,1543504677,297356988,"[1.0246973037719727, 0.008388939313590527, 0.03597017005085945]"
1543504677307592068,'',,"""Drone1_pos""",,1543504677,307480386,"[1.0246975421905518, 0.008397662080824375, 0.035917334258556366]"
1543504677317926273,'',,"""Drone1_pos""",,1543504677,317800777,"[1.0247005224227905, 0.008320910856127739, 0.035946398973464966]"
1543504677327556554,'',,"""Drone1_pos""",,1543504677,327402858,"[1.0246484279632568, 0.008050991222262383, 0.03622326999902725]"
1543504677337490022,'',,"""Drone1_pos""",,1543504677,337234574,"[1.0246822834014893, 0.008290886878967285, 0.036014143377542496]"
1543504677347530175,'',,"""Drone1_pos""",,1543504677,347345696,"[1.0246995687484741, 0.008346416987478733, 0.03598031401634216]"
1543504677357382145,'',,"""Drone1_pos""",,1543504677,357198384,"[1.0246957540512085, 0.00834905169904232, 0.035938337445259094]"
1543504677367495494,'',,"""Drone1_pos""",,1543504677,367307577,"[1.024685263633728, 0.008228241465985775, 0.0359780378639698]"
1543504677377657058,'',,"""Drone1_pos""",,1543504677,377307636,"[1.024681568145752, 0.008260096423327923, 0.03595040366053581]"
1543504677387521285,'',,"""Drone1_pos""",,1543504677,387380599,"[1.0246824026107788, 0.008313379250466824, 0.03596895560622215]"
1543504677397461291,'',,"""Drone1_pos""",,1543504677,397228883,"[1.02470064163208, 0.008367783389985561, 0.035945139825344086]"
1543504677407627387,'',,"""Drone1_pos""",,1543504677,407470835,"[1.0247031450271606, 0.008383460342884064, 0.03592599928379059]"
1543504677417417924,'',,"""Drone1_pos""",,1543504677,417156761,"[1.0246870517730713, 0.008333024568855762, 0.035913269966840744]"
1543504677427611080,'',,"""Drone1_pos""",,1543504677,427411927,"[1.0246516466140747, 0.008001618087291718, 0.03620539605617523]"
1543504677437566618,'',,"""Drone1_pos""",,1543504677,437397875,"[1.0246943235397339, 0.008287752978503704, 0.03600510209798813]"
1543504677447569598,'',,"""Drone1_pos""",,1543504677,447436738,"[1.0246936082839966, 0.00834915041923523, 0.0359630286693573]"
1543504677457473588,'',,"""Drone1_pos""",,1543504677,457288611,"[1.0246914625167847, 0.008352053351700306, 0.035941146314144135]"
1543504677467591953,'',,"""Drone1_pos""",,1543504677,467363484,"[1.0246756076812744, 0.008154458366334438, 0.03608100861310959]"
1543504677477648545,'',,"""Drone1_pos""",,1543504677,477206537,"[1.0246825218200684, 0.008252553641796112, 0.03594609349966049]"
1543504677487571701,'',,"""Drone1_pos""",,1543504677,487377380,"[1.0246878862380981, 0.008306896314024925, 0.03598041087388992]"
1543504677497738927,'',,"""Drone1_pos""",,1543504677,497576132,"[1.0246965885162354, 0.00836573913693428, 0.03598479554057121]"
1543504677507488632,'',,"""Drone1_pos""",,1543504677,507255447,"[1.024669885635376, 0.00815785862505436, 0.03614025563001633]"
1543504677517595001,'',,"""Drone1_pos""",,1543504677,517404685,"[1.024658203125, 0.008041220717132092, 0.036207884550094604]"
1543504677527662498,'',,"""Drone1_pos""",,1543504677,527455914,"[1.024701714515686, 0.008239248767495155, 0.03595783933997154]"
1543504677537598057,'',,"""Drone1_pos""",,1543504677,537408155,"[1.0246952772140503, 0.008320314809679985, 0.03598633408546448]"
1543504677547540732,'',,"""Drone1_pos""",,1543504677,547402276,"[1.0246963500976562, 0.008321145549416542, 0.0360071063041687]"
1543504677557575746,'',,"""Drone1_pos""",,1543504677,557186751,"[1.0246856212615967, 0.008341374807059765, 0.03597494959831238]"
1543504677567601333,'',,"""Drone1_pos""",,1543504677,567443729,"[1.0246808528900146, 0.008297077380120754, 0.03598161041736603]"
1543504677577532669,'',,"""Drone1_pos""",,1543504677,577288745,"[1.0246957540512085, 0.008317072875797749, 0.03592000901699066]"
1543504677587639765,'',,"""Drone1_pos""",,1543504677,587336367,"[1.0246913433074951, 0.008302132599055767, 0.03594200685620308]"
1543504677597668493,'',,"""Drone1_pos""",,1543504677,597286836,"[1.024675726890564, 0.008133579045534134, 0.036153312772512436]"
1543504677607751067,'',,"""Drone1_pos""",,1543504677,607451037,"[1.02469801902771, 0.0083162197843194, 0.036004550755023956]"
1543504677617457294,'',,"""Drone1_pos""",,1543504677,617060745,"[1.0246988534927368, 0.008374677039682865, 0.03591404855251312]"
